dataset,method,stage,filter_rank,library_name,differentiation_name,threshold,field_nrmse,state_rmse,active_terms,interpretability_penalty,shift_corr,reference_shift_corr,long_horizon_max_norm,stable,score,pareto_efficient
kutz_cylinder,dmd_sindy,optimization,4,poly2_trig,spectral,0.46415888336127775,0.21184563874705095,2.752993819027324,5,14.0,0.27114382789861535,1.0,148.55006296562493,True,2.386845638747051,False
kutz_cylinder,dmd_sindy,optimization,4,poly2_trig,finite_difference,0.46415888336127775,0.21217034352541506,3.564252132805207,5,14.005225826816694,0.27114382789861535,1.0,148.8327927743939,True,2.387954217547919,False
kutz_cylinder,dmd_sindy,optimization,8,poly3_trig,finite_difference,0.46415888336127775,0.2121399939180367,3.496361432761419,7,13.837564145168477,0.08291042334669826,1.0,148.81715873078974,True,2.392774615693308,False
kutz_cylinder,dmd_sindy,optimization,8,poly2_trig,spectral,0.46415888336127775,0.21179758168875706,2.611731613040771,7,13.901458845372092,0.08291042334669826,1.0,148.55081157684162,True,2.4020164084945708,False
kutz_cylinder,dmd_sindy,optimization,8,poly3_trig,spectral,0.46415888336127775,0.21179758168875706,2.611731613040771,7,13.901458845372092,0.08291042334669826,1.0,148.55081157684162,True,2.4020164084945708,False
kutz_cylinder,dmd_sindy,optimization,9,poly2,finite_difference,0.021544346900318832,0.21206701939358377,3.3274982104773687,10,13.65223635492779,0.2913117635510431,1.0,148.90455099064218,True,2.4099024726327523,False
kutz_cylinder,dmd_sindy,optimization,6,poly2_trig,finite_difference,0.46415888336127775,0.21202390263222057,3.2236002502267262,7,13.95670195061302,0.26847679271867464,1.0,148.9658741609582,True,2.410529195224173,False
kutz_cylinder,dmd_sindy,optimization,9,poly2_trig,finite_difference,0.46415888336127775,0.21206703466176685,3.3275344311366877,7,13.972475227070948,0.2913117635510431,1.0,148.9045339034539,True,2.412938318722409,False
kutz_cylinder,dmd_sindy,optimization,9,poly3_trig,finite_difference,0.46415888336127775,0.21206703466176685,3.3275344311366877,7,13.972475227070948,0.2913117635510431,1.0,148.9045339034539,True,2.412938318722409,False
kutz_cylinder,dmd_sindy,optimization,9,poly3,spectral,0.21544346900318823,0.21183017507292384,2.708339474390739,7,13.987855524955515,0.2913117635510431,1.0,148.6175771530214,True,2.4150085038162508,False
kutz_cylinder,dmd_sindy,optimization,6,poly3,spectral,0.46415888336127775,0.2118249202251655,2.6929972843827534,7,13.99238620363543,0.26847679271867464,1.0,148.6238776054824,True,2.4156828507704797,False
kutz_cylinder,dmd_sindy,optimization,5,poly2_trig,spectral,0.46415888336127775,0.211884282792346,2.861554591323625,7,13.993229618279726,0.26503910920734924,1.0,148.70159628923844,True,2.4158687255343048,False
kutz_cylinder,dmd_sindy,optimization,9,poly3_trig,spectral,0.46415888336127775,0.21183019356426538,2.7083933094120454,7,13.99543246546961,0.2913117635510431,1.0,148.61758651164467,True,2.416145063384707,False
kutz_cylinder,dmd_sindy,optimization,6,poly2,spectral,0.021544346900318832,0.21182162296850723,2.6833259345985567,10,13.697927831892754,0.26847679271867464,1.0,149.02600655289748,True,2.4165107977524203,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,spectral,0.046415888336127774,0.21184558831289801,2.752849352775272,7,13.998535869931695,0.27114382789861535,1.0,148.5500721356569,True,2.416625968802652,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,finite_difference,0.046415888336127774,0.2121703001933343,3.564156115911791,7,13.99818613020027,0.27114382789861535,1.0,148.83280210614947,True,2.416898219723375,False
kutz_cylinder,dmd_sindy,optimization,9,poly3,finite_difference,0.21544346900318823,0.21206702240012845,3.3275053429241956,7,14.001940273971842,0.2913117635510431,1.0,148.90447235121684,True,2.4173580634959047,False
kutz_cylinder,dmd_sindy,optimization,5,poly2_trig,finite_difference,0.46415888336127775,0.21205660368403698,3.302697104907113,7,14.006416751264542,0.26503910920734924,1.0,149.04984814756054,True,2.4180191163737184,False
kutz_cylinder,dmd_sindy,optimization,4,poly2_trig,spectral,1.0,0.21187363653941255,2.83205998644403,5,14.2956116696316,0.27114382789861535,1.0,155.6378246551966,True,2.4312153869841526,False
kutz_cylinder,dmd_sindy,optimization,8,poly2_trig,finite_difference,0.21544346900318823,0.21197268076599,3.095671919266734,9,14.105516747709505,0.08291042334669826,1.0,150.0418348758457,True,2.4628001929224155,False
kutz_cylinder,dmd_sindy,optimization,6,poly2,tvregdiff,1.0,0.21410976108847396,6.593768682755058,8,14.39206416669361,0.26847679271867464,1.0,148.34578411239914,True,2.492919386092515,False
kutz_cylinder,dmd_sindy,optimization,9,poly2,tvregdiff,1.0,0.21613794430055366,8.715486932282008,8,14.428491161066571,0.2913117635510431,1.0,148.332563756236,True,2.5004116184605394,False
kutz_cylinder,dmd_sindy,optimization,8,poly3,spectral,0.21544346900318823,0.2115177844467514,1.553161453815756,7,14.570759340583642,0.08291042334669826,1.0,150.6984084706814,True,2.5021316855342977,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,finite_difference,0.021544346900318832,0.2121701216799552,3.563760532017005,8,14.483420529671626,0.27114382789861535,1.0,148.83279003984705,True,2.5046832011306988,False
kutz_cylinder,dmd_sindy,optimization,6,poly2_trig,finite_difference,0.21544346900318823,0.2120239216865258,3.223646900015273,8,14.601111005989507,0.26847679271867464,1.0,148.96585926089062,True,2.5221905725849516,False
kutz_cylinder,dmd_sindy,optimization,5,poly2,finite_difference,0.046415888336127774,0.2120564680242506,3.302372861313036,8,14.630844899277355,0.26503910920734924,1.0,149.04983724630011,True,2.5266832029158537,False
kutz_cylinder,dmd_sindy,optimization,5,poly2,finite_difference,0.1,0.2120564680242506,3.302372861313036,8,14.630844899277355,0.26503910920734924,1.0,149.04983724630011,True,2.5266832029158537,False
kutz_cylinder,dmd_sindy,optimization,7,poly3,spectral,0.21544346900318823,0.2118119052533393,2.654618360609583,5,15.070711329093877,0.25948026692859444,1.0,148.573875887282,True,2.5474186046174205,False
kutz_cylinder,dmd_sindy,optimization,9,poly2_trig,finite_difference,0.21544346900318823,0.21206703174618857,3.327527514550472,8,14.813901536569205,0.2913117635510431,1.0,148.9045283882642,True,2.554152262231569,False
kutz_cylinder,dmd_sindy,optimization,9,poly2,spectral,0.046415888336127774,0.21186427248812625,2.805862595887017,11,14.523430911324422,0.2913117635510431,1.0,148.17376642673258,True,2.555378909186789,False
kutz_cylinder,dmd_sindy,optimization,4,poly2_trig,finite_difference,0.21544346900318823,0.21217035495751835,3.5642774640720396,8,14.88525410392135,0.27114382789861535,1.0,148.83277557485494,True,2.5649584705457205,False
kutz_cylinder,dmd_sindy,optimization,4,poly3_trig,spectral,0.46415888336127775,0.21184565519100712,2.7530409203326953,8,14.895323292821386,0.27114382789861535,1.0,148.5500471434022,True,2.566144149114215,False
kutz_cylinder,dmd_sindy,optimization,6,poly3_trig,finite_difference,0.46415888336127775,0.2120238777692665,3.223539378378883,10,15.003908823948747,0.26847679271867464,1.0,148.9658385203946,True,2.612610201361578,False
